transaction_id,merchant,memo,category_true,category_pred_baseline,category_pred_logreg,category_pred_lgbm,best_ml_pred,top1_prob,top2_prob,confidence_margin,is_unseen_merchant,sub_type,is_ml_misclassified,error_attribution
6e853296-5c6f-4205-8177-5454ba928a42,Disney+ Hotstar TH,Disney+ Hotstar รายปี,entertainment,entertainment,entertainment,entertainment,entertainment,0.7133,0.0784,0.6348,True,wants,False,both_correct
c23e5308-e447-4cdb-9d83-6b9ab0baab71,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,ข้าวมันไก่เนื้อน่องไม่หนัง,food,food,food,food,food,0.6599,0.109,0.551,True,routine,False,both_correct
a47da2ca-2cd3-4fee-af2d-99e16d31e42f,Pop Mart Official Store,กล่องสุ่มคอลเลกชันใหม่ล่าสุด,shopping,other,shopping,shopping,shopping,0.5559,0.1456,0.4103,True,impulse_online,False,ml_wins_baseline_wrong
dd2ae76f-139c-4ef7-a2c0-ed1237c0ad9e,CJ Express ซอย 5,มื้อเที่ยงกับทีม,food,other,food,food,food,0.4116,0.2002,0.2114,True,routine,False,ml_wins_baseline_wrong
eeeffe70-cef7-43a7-bfd2-a6d4b3b255d5,ทำบุญช่วยเหลือผู้ประสบภัย,บริจาคช่วยมูลนิธิการกุศล,other,other,other,food,other,0.5836,0.1177,0.4659,True,wants,False,both_correct
57219897-db88-47f6-b4a2-6d84edff54a0,CJ Express ซอย 5,อาหารตามสั่งจานด่วน,food,food,food,food,food,0.5091,0.151,0.3581,True,routine,False,both_correct
6e1cd5cf-471b-4194-a58d-d1f9d457b03c,ร้านข้าวแกงป้าพร,ข้าวกล่องเซเว่นพร้อมน้ำดื่ม,food,food,food,food,food,0.6358,0.1119,0.5239,True,routine,False,both_correct
5470344a-1d7e-4525-8d25-e3dfa8b276ab,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,โจ๊กหมูใส่ไข่เยี่ยวม้า,food,food,food,food,food,0.6853,0.0921,0.5932,True,routine,False,both_correct
91d4d96e-0675-4684-9ffd-1fe6332d90a6,Nok Air Ticket,จ่ายผ่านแอป,transport,other,food,food,food,0.3069,0.2358,0.0711,True,wants,True,shared_error_both_wrong
a36e7eaf-ffd6-421a-b0e2-4ee7a1627da0,ร้านข้าวแกงป้าพร,ข้าวกล่องเซเว่นพร้อมน้ำดื่ม,food,food,food,food,food,0.6358,0.1119,0.5239,True,routine,False,both_correct
b6b390c5-1d12-450a-8e6c-6a97d92d85ae,Greyhound Cafe,เบอร์เกอร์เนื้อทรัฟเฟิล,food,food,food,food,food,0.6706,0.0929,0.5778,True,wants,False,both_correct
75851acf-621e-4eee-8519-f357a301c33c,Nok Air Ticket,เรียกรถ GrabCar ไปปาร์ตี้,transport,transport,transport,transport,transport,0.6989,0.0826,0.6163,True,wants,False,both_correct
7800b145-cc39-4b43-92c4-be5a55b178c0,Greyhound Cafe,ปิ้งย่างบาร์บีคิวฉลองปิดโปรเจกต์,food,food,food,food,food,0.739,0.0618,0.6772,True,wants,False,both_correct
ebabaa1d-e9f9-4696-9af2-9eaeca199fdb,ร้านข้าวแกงป้าพร,เกาเหลาเลือดหมูข้าวเปล่า,food,food,food,food,food,0.662,0.0908,0.5712,True,routine,False,both_correct
0a074248-9f78-40b0-8a27-34660e9859ee,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,โจ๊กหมูใส่ไข่เยี่ยวม้า,food,food,food,food,food,0.6853,0.0921,0.5932,True,routine,False,both_correct
a69427e6-aec0-40c9-91b9-e28a0682cded,MRT Bangkok พระราม 9,จ่ายเงิน,transport,transport,shopping,shopping,shopping,0.3056,0.214,0.0916,True,routine,True,baseline_wins_ml_wrong
4fd5b610-f80d-4ffc-a513-aec069b60dbf,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,โอน,food,food,food,food,food,0.4378,0.1444,0.2934,True,routine,False,both_correct
e27d22a2-a2d0-4ad1-885c-6c8c4c81355a,ไปรษณีย์ไทย Kerry Express,โอนเงินคืนเพื่อนค่าอาหารกลางวัน,other,food,other,transport,other,0.5874,0.1357,0.4517,True,routine,False,ml_wins_baseline_wrong
ec9255d3-cec9-4281-be88-313f289c2692,ไปรษณีย์ไทย Kerry Express,ค่าธรรมเนียมธุรกรรมธนาคาร,other,other,other,other,other,0.6767,0.0867,0.59,True,routine,False,both_correct
04bcf7d0-495c-4328-a61c-31b1834742fc,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,กะเพราหมูกรอบไข่ดาวไม่สุก,food,food,food,food,food,0.6317,0.114,0.5176,True,routine,False,both_correct
4c0dfe2d-4743-477b-a1d0-5566db64fbbe,Watsons สาขา เซ็นทรัล,น้ำยาซักผ้าและปรับผ้านุ่ม,shopping,shopping,shopping,shopping,shopping,0.663,0.1067,0.5563,True,routine,False,both_correct
c3126ad3-8b45-44ad-8f41-1c5d9f085503,Ticketmelon Concerts,Spotify Individual Subscription,entertainment,entertainment,entertainment,entertainment,entertainment,0.4753,0.148,0.3273,True,wants,False,both_correct
3617aacd-d974-4aed-8e70-d57f2662a456,Daiso Japan 60 บาท,ซื้อยาแก้แพ้และวิตามินซีรวม,shopping,bills,shopping,shopping,shopping,0.6161,0.1198,0.4963,True,routine,False,ml_wins_baseline_wrong
cb67f14c-abdb-40ba-870e-de04ff29462b,After You Dessert Cafe,เคลียร์ยอด,food,food,entertainment,entertainment,entertainment,0.2307,0.2019,0.0289,True,wants,True,baseline_wins_ml_wrong
4ad79281-5c50-40ad-9a3d-5eb846518e8b,After You Dessert Cafe,สุกี้ชาบูเนื้อวากิวไม่อั้น,food,food,food,food,food,0.6885,0.0899,0.5986,True,wants,False,both_correct
7c63da3b-142e-425e-8073-6779c0742700,ธนาคารไทยพาณิชย์ SCB Easy,เติมเงินมือถือระบบเติมเงิน,other,other,other,food,other,0.4344,0.2195,0.2149,True,routine,False,both_correct
45a91e71-70bb-4050-a56f-1a408a2ed3e6,ธนาคารไทยพาณิชย์ SCB Easy,ค่าธรรมเนียมธุรกรรมธนาคาร,other,other,other,other,other,0.6927,0.0766,0.6161,True,routine,False,both_correct
f76186ab-f4f5-4c68-8630-05e83a68f7dc,FWD Insurance Thailand,ค่าเน็ตบ้านรายเดือน 3BB,bills,bills,bills,bills,bills,0.8388,0.041,0.7979,True,routine,False,both_correct
48c1b7fa-ad9d-4f20-acd0-1c1b4bbc2487,CJ Express ซอย 5,เคลียร์ยอด,food,other,transport,entertainment,transport,0.3098,0.1821,0.1276,True,routine,True,shared_error_both_wrong
0ebef76f-6e21-41a4-bde9-832cff8f82da,วินมอเตอร์ไซค์ หน้า MRT,เคลียร์ยอด,transport,transport,transport,transport,transport,0.4847,0.1296,0.355,True,routine,False,both_correct
bc56f8ad-49c1-46da-9fb5-bf544b398c5d,วินมอเตอร์ไซค์ หน้า MRT,M-Flow ชำระค่าผ่านทางด่วน,transport,transport,transport,transport,transport,0.724,0.0728,0.6513,True,routine,False,both_correct
ec63b6a6-d956-4f1d-8eb1-b67496d3b0d2,Drive Car Rental Thailand,จ่ายเงิน,transport,other,entertainment,shopping,entertainment,0.3001,0.2162,0.0839,True,wants,True,shared_error_both_wrong
742c5ad2-2987-4bd4-9f70-65d39e515250,Nok Air Ticket,นั่ง Taxi Express ช่วงฝนตก,transport,transport,transport,transport,transport,0.6316,0.1127,0.5189,True,wants,False,both_correct
fdb46dd5-93c4-4a01-ba2d-20f84c3e1547,ZARA Siam Paragon,โคมไฟมินิมอลแต่งโต๊ะทำงาน,shopping,shopping,shopping,food,shopping,0.715,0.0883,0.6267,True,wants,False,both_correct
63589824-d5f0-40d7-b739-db6ef6a4b243,MRT Bangkok พระราม 9,เติมน้ำมัน Gasohol 95,transport,transport,transport,transport,transport,0.5544,0.1759,0.3784,True,routine,False,both_correct
0687be16-d120-44fb-aada-78a0d2f82613,MRT Bangkok พระราม 9,เติมน้ำมันมอเตอร์ไซค์เต็มถัง,transport,transport,transport,transport,transport,0.7723,0.0765,0.6959,True,routine,False,both_correct
d0ced105-afe7-4dc4-990c-4dca3d198c92,After You Dessert Cafe,Iced Caramel Macchiato Venti,food,food,food,food,food,0.6524,0.0902,0.5622,True,wants,False,both_correct
10e551e5-6d47-4707-984f-2dd8761e2484,ทำบุญช่วยเหลือผู้ประสบภัย,ร่วมบริจาคอาหารสุนัขแมวจรจัด,other,other,other,food,other,0.5496,0.1613,0.3883,True,wants,False,both_correct
0c23c38e-de45-4f10-b2f1-5cee9374fad7,ZARA Siam Paragon,เครื่องเขียนสมุดโน้ตสไตล์ญี่ปุ่น,shopping,shopping,shopping,shopping,shopping,0.6438,0.097,0.5468,True,wants,False,both_correct
e6487717-6f3d-40c3-96f3-1560c9f73c65,GrabFood - Bonchon Chicken,พิซซ่าถาดกลางหนานุ่มส่งรอบเที่ยงคืน,food,food,food,food,food,0.3465,0.2898,0.0568,True,impulse_delivery,False,both_correct
0017311e-0a8a-4fa5-83bf-44ef1469520e,CJ Express ซอย 5,อาหารตามสั่งจานด่วน,food,food,food,food,food,0.5091,0.151,0.3581,True,routine,False,both_correct
5e8076dc-82ce-42e7-9371-e56cc9a5989b,Nok Air Ticket,เรียกรถ GrabCar ไปปาร์ตี้,transport,transport,transport,transport,transport,0.6989,0.0826,0.6163,True,wants,False,both_correct
2f3e96d4-2383-4f48-8e28-3d8181ec2b10,Shopee Flash Sale Mall,เครื่องดูดฝุ่นไร้สายกดตอนเที่ยงคืน,shopping,shopping,shopping,food,shopping,0.5065,0.1563,0.3503,True,impulse_online,False,both_correct
809e340f-4fe3-4fcb-9572-27c80ae86b8a,วินมอเตอร์ไซค์ หน้า MRT,แตะบัตร เอ็มอาร์ที สถานีพระราม 9,transport,transport,transport,transport,transport,0.6763,0.1097,0.5666,True,routine,False,both_correct
81544b18-b2a0-49c2-9f32-73a458cd894e,ไปรษณีย์ไทย Kerry Express,ชำระเงิน,other,other,transport,food,transport,0.2947,0.2716,0.0231,True,routine,True,baseline_wins_ml_wrong
8926b38a-e2a0-4fe1-b786-b5ff381c8f6c,FWD Insurance Thailand,โอน,bills,other,shopping,shopping,shopping,0.2755,0.1631,0.1124,True,routine,True,shared_error_both_wrong
a3221ab8-fa91-42a0-b698-b14a2a93e066,Disney+ Hotstar TH,เน็ตฟลิก Premium รายเดือน 4K,entertainment,entertainment,entertainment,entertainment,entertainment,0.5796,0.1328,0.4468,True,wants,False,both_correct
1e710961-bf2e-4f2b-b14b-beda79bc6d6c,การไฟฟ้านครหลวง MEA,ค่าบริการอินเทอร์เน็ตบ้านไฟเบอร์,bills,bills,bills,bills,bills,0.7838,0.0621,0.7217,True,routine,False,both_correct
e84f8db7-485b-40b9-8b00-374dd58d65fd,MRT Bangkok พระราม 9,ค่าวินมอไซค์ไปต่อรถไฟฟ้า,transport,transport,transport,transport,transport,0.5719,0.1342,0.4377,True,routine,False,both_correct
4de13453-66d6-4593-8d94-2465ba21f264,Pop Mart Official Store,Apple Watch สายสปอร์ตแฟชั่น,shopping,other,shopping,entertainment,shopping,0.572,0.1199,0.4522,True,impulse_online,False,ml_wins_baseline_wrong
180c5101-f69c-40d7-9113-7577371551fb,Lineman - ส้มตำแซ่บพรีเมียม,ไก่ทอดบอนชอนชุดปาร์ตี้ สั่งดึก,food,food,food,food,food,0.7033,0.0732,0.6301,True,impulse_delivery,False,both_correct
3937fe65-2cc3-4cb1-9eb6-7e03f35fbbe3,วินมอเตอร์ไซค์ หน้า MRT,ยอดตัดบัญชี,transport,transport,transport,transport,transport,0.4554,0.1423,0.3131,True,routine,False,both_correct
8b2b4510-1f79-4116-88f4-44f85dd28648,ทำบุญช่วยเหลือผู้ประสบภัย,ร่วมบุญสร้างโรงพยาบาลสงฆ์,other,other,other,food,other,0.5322,0.144,0.3882,True,wants,False,both_correct
dafa444e-0e82-4420-9bc8-09786d49c4a9,Sushi Masa Thonglor,เบอร์เกอร์เนื้อทรัฟเฟิล,food,other,food,food,food,0.6384,0.1075,0.5309,True,wants,False,ml_wins_baseline_wrong
2c26005a-25c5-4048-bbb8-c2a5398bbef7,CJ Express ซอย 5,ข้าวมันไก่เนื้อน่องไม่หนัง,food,food,food,food,food,0.5645,0.1253,0.4391,True,routine,False,both_correct
9ef3f550-1b47-44ba-9858-f006b401c44d,MRT Bangkok พระราม 9,M-Flow ชำระค่าผ่านทางด่วน,transport,transport,transport,transport,transport,0.6098,0.1432,0.4666,True,routine,False,both_correct
9fcc4460-0989-4879-b4f7-54c16598e148,ร้านข้าวแกงป้าพร,เกาเหลาเลือดหมูข้าวเปล่า,food,food,food,food,food,0.662,0.0908,0.5712,True,routine,False,both_correct
3a48f6ea-4c6d-4f97-ad3b-be5f2b6a9c07,Nok Air Ticket,นั่ง Taxi Express ช่วงฝนตก,transport,transport,transport,transport,transport,0.6316,0.1127,0.5189,True,wants,False,both_correct
8fcd95e7-a6d7-4fbf-8a6f-6c012833ba82,Lineman - ส้มตำแซ่บพรีเมียม,เบอร์เกอร์ชุดใหญ่เฟรนช์ฟรายส์ดึก,food,food,food,food,food,0.7409,0.0691,0.6718,True,impulse_delivery,False,both_correct
c1928686-6bf8-4d7d-8d61-e06ee10fe633,Watsons สาขา เซ็นทรัล,ยอดตัดบัญชี,shopping,shopping,shopping,food,shopping,0.2561,0.1793,0.0768,True,routine,False,both_correct
5d9bdad7-f50a-44e5-8814-46375ccf6f07,After You Dessert Cafe,ชาบูหม้อไฟหมาล่าพรีเมียม,food,food,food,food,food,0.7238,0.0702,0.6536,True,wants,False,both_correct
e3f3f60f-0242-4935-9a99-f37327f96d79,Watsons สาขา เซ็นทรัล,น้ำยาซักผ้าและปรับผ้านุ่ม,shopping,shopping,shopping,shopping,shopping,0.663,0.1067,0.5563,True,routine,False,both_correct
95013c47-cd57-4d23-b60d-733c1db39d55,After You Dessert Cafe,สุกี้ชาบูเนื้อวากิวไม่อั้น,food,food,food,food,food,0.6885,0.0899,0.5986,True,wants,False,both_correct
90243d7e-dc71-44d3-a233-d26c1cf69f3e,CJ Express ซอย 5,เกาเหลาเลือดหมูข้าวเปล่า,food,food,food,food,food,0.4649,0.1706,0.2943,True,routine,False,both_correct
7992bf24-0c86-469e-91c1-a17bca11de1d,Drive Car Rental Thailand,ตั๋วบินเชียงใหม่สุดสัปดาห์,transport,other,transport,shopping,transport,0.4508,0.1374,0.3134,True,wants,False,ml_wins_baseline_wrong
7a4429ac-c985-4684-8ca9-2dccec10fd4a,การไฟฟ้านครหลวง MEA,ต่อประกันภัยรถยนต์ชั้น 1,bills,bills,bills,bills,bills,0.618,0.1,0.518,True,routine,False,both_correct
79f7a4d0-1b7a-455e-9416-377fd7db1cf2,Greyhound Cafe,เคลียร์ยอด,food,food,entertainment,entertainment,entertainment,0.2307,0.2019,0.0289,True,wants,True,baseline_wins_ml_wrong
d7db96a1-f408-4665-b3b4-bb692fb1c9e3,Daiso Japan 60 บาท,น้ำยาซักผ้าและปรับผ้านุ่ม,shopping,bills,shopping,shopping,shopping,0.6931,0.0784,0.6146,True,routine,False,ml_wins_baseline_wrong
7cfa8d2a-6fe2-4955-badf-cd1a657dd5e8,GrabFood - Bonchon Chicken,ชานมไข่มุก golden bubble x2,food,food,food,food,food,0.6367,0.1103,0.5264,True,impulse_delivery,False,both_correct
8fee5db4-46f9-41dd-8d0e-834053cf35de,CJ Express ซอย 5,เส้นเล็กน้ำตกหมูพิเศษ,food,other,food,food,food,0.5823,0.1198,0.4625,True,routine,False,ml_wins_baseline_wrong
33c0bc10-9606-469a-9ad4-a28743b76434,ทำบุญช่วยเหลือผู้ประสบภัย,โอนเงินซื้อของขวัญวันเกิดเพื่อน,other,other,other,other,other,0.6267,0.1115,0.5152,True,wants,False,both_correct
fa9d593a-d966-4f7d-98af-a046224f95b2,Drive Car Rental Thailand,จองตั๋วเครื่องบินไปเที่ยวภูเก็ต,transport,other,transport,shopping,transport,0.5679,0.1277,0.4402,True,wants,False,ml_wins_baseline_wrong
c6092cde-c0c3-485f-91f7-55f07552ceaf,Daiso Japan 60 บาท,ของสดวัตถุดิบทำกับข้าว,shopping,food,shopping,transport,shopping,0.558,0.1283,0.4297,True,routine,False,ml_wins_baseline_wrong
7d107c67-9b17-4bc8-8649-95cdd79993e1,ZARA Siam Paragon,โคมไฟมินิมอลแต่งโต๊ะทำงาน,shopping,shopping,shopping,food,shopping,0.715,0.0883,0.6267,True,wants,False,both_correct
80989827-5503-48a2-8263-58755aac5f02,GrabFood - Bonchon Chicken,ยำมาม่าหมูยอไข่แดงเค็มรอบดึก,food,food,food,food,food,0.6266,0.1063,0.5202,True,impulse_delivery,False,both_correct
7efc0556-9986-466f-b796-ce2ec09d22b7,M-Flow ทล.9 กรมทางหลวง,ค่าวินมอไซค์ไปต่อรถไฟฟ้า,transport,transport,transport,transport,transport,0.5411,0.1328,0.4084,True,routine,False,both_correct
a209fde4-86ce-4248-8a8e-3530257aab54,After You Dessert Cafe,สุกี้ชุดครอบครัวพร้อมเป็ดย่าง,food,food,food,food,food,0.737,0.0728,0.6642,True,wants,False,both_correct
cfa223d4-c007-40a0-9f6a-685975317e31,Greyhound Cafe,เบอร์เกอร์เนื้อทรัฟเฟิล,food,food,food,food,food,0.6706,0.0929,0.5778,True,wants,False,both_correct
d2ed4a7b-171d-4841-bb52-c39ddd2c16f5,Daiso Japan 60 บาท,ซื้อของใช้จำเป็นในห้องน้ำ,shopping,bills,shopping,shopping,shopping,0.6788,0.0981,0.5808,True,routine,False,ml_wins_baseline_wrong
41dd1f48-01c8-41d6-8c08-272a7bff95e7,Sushi Masa Thonglor,ชำระเงิน,food,other,shopping,food,shopping,0.2776,0.2612,0.0164,True,wants,True,shared_error_both_wrong
452c467b-d7fe-4430-bbf9-75d38a0433cd,Ticketmelon Concerts,Netflix Premium รายเดือน 4K,entertainment,entertainment,entertainment,entertainment,entertainment,0.5369,0.1164,0.4205,True,wants,False,both_correct
66e70a08-a29c-4b62-8ca2-a6043022587a,GrabFood - Bonchon Chicken,เบอร์เกอร์ชุดใหญ่เฟรนช์ฟรายส์ดึก,food,food,food,food,food,0.5945,0.1268,0.4677,True,impulse_delivery,False,both_correct
da82a1cb-9beb-4a3b-a122-6619df9d335c,M-Flow ทล.9 กรมทางหลวง,เติมน้ำมัน E20 รถยนต์ส่วนตัว,transport,transport,transport,transport,transport,0.5303,0.1329,0.3973,True,routine,False,both_correct
2356b27b-06c3-4078-931b-64dffb7f5a26,After You Dessert Cafe,บุฟเฟต์ปิ้งย่างเกาหลีชุดใหญ่,food,food,food,food,food,0.6952,0.0859,0.6092,True,wants,False,both_correct
9d0725e6-1eb1-4fb0-8e60-846278160c78,Drive Car Rental Thailand,จ่ายเงิน,transport,other,entertainment,shopping,entertainment,0.3001,0.2162,0.0839,True,wants,True,shared_error_both_wrong
03fd29ec-71b2-4674-a610-f90fe4b59fb5,Drive Car Rental Thailand,นั่ง Taxi Express ช่วงฝนตก,transport,transport,transport,transport,transport,0.5522,0.1434,0.4088,True,wants,False,both_correct
815ca6b7-3f13-4fad-90ff-af2dc36dbbb5,Disney+ Hotstar TH,PlayStation Plus Member,entertainment,entertainment,entertainment,entertainment,entertainment,0.7858,0.0552,0.7306,True,wants,False,both_correct
2e289ec1-061b-479a-8e17-d68839e218bd,ZARA Siam Paragon,หนังสือแปลและนวนิยายขายดี,shopping,shopping,shopping,shopping,shopping,0.7147,0.0838,0.6309,True,wants,False,both_correct
742575f1-d48b-491f-9a26-cfc147e186ce,AIA Life Insurance Post,โอนค่าเช่าคอนโดประจำเดือน,bills,other,bills,bills,bills,0.7612,0.0524,0.7088,True,routine,False,ml_wins_baseline_wrong
21597015-d69f-403b-951a-9bf0fb38949f,Eveandboy Mega Bangna,พร้อมเพย์,shopping,shopping,food,entertainment,food,0.2635,0.2334,0.0301,True,wants,True,baseline_wins_ml_wrong
0f1e7f97-1dfe-440f-8f08-a4721831c7a0,วินมอเตอร์ไซค์ หน้า MRT,ยอดตัดบัญชี,transport,transport,transport,transport,transport,0.4554,0.1423,0.3131,True,routine,False,both_correct
54e6e5c6-765f-4db3-ac7f-b6403ce334d6,Watsons สาขา เซ็นทรัล,ผลไม้นำเข้าและนมจืด,shopping,shopping,shopping,shopping,shopping,0.5596,0.1677,0.3919,True,routine,False,both_correct
d5ed9174-0577-41af-94ee-b9dae0c6f6c9,Lineman - ส้มตำแซ่บพรีเมียม,เคลียร์ยอด,food,food,food,food,food,0.4694,0.1235,0.3458,True,impulse_delivery,False,both_correct
1f858a52-a772-4ac3-ae0a-117d355bc664,วินมอเตอร์ไซค์ หน้า MRT,Easy Pass เติมเงินทางด่วน,transport,transport,transport,transport,transport,0.7973,0.0733,0.724,True,routine,False,both_correct
d428655f-00bd-4838-b623-c08b9f18d906,After You Dessert Cafe,ชาบูหม้อไฟหมาล่าพรีเมียม,food,food,food,food,food,0.7238,0.0702,0.6536,True,wants,False,both_correct
10155224-5eb2-4d9f-acd8-015bd3afc9c1,ทำบุญช่วยเหลือผู้ประสบภัย,ร่วมบริจาคอาหารสุนัขแมวจรจัด,other,other,other,food,other,0.5496,0.1613,0.3883,True,wants,False,both_correct
d318a127-4730-4236-a7eb-7e88fdd10ae2,M-Flow ทล.9 กรมทางหลวง,M-Flow ชำระค่าผ่านทางด่วน,transport,transport,transport,transport,transport,0.5255,0.1542,0.3713,True,routine,False,both_correct
228d11f9-08f2-457f-b3eb-de336d998c45,Drive Car Rental Thailand,ตั๋วบินเชียงใหม่สุดสัปดาห์,transport,other,transport,shopping,transport,0.4508,0.1374,0.3134,True,wants,False,ml_wins_baseline_wrong
018b2c91-8d9f-4ba0-967d-2adf214d77c6,วินมอเตอร์ไซค์ หน้า MRT,Easy Pass เติมเงินทางด่วน,transport,transport,transport,transport,transport,0.7973,0.0733,0.724,True,routine,False,both_correct
6e6f9adf-b5d8-4ff7-bb87-56f22286505a,ZARA Siam Paragon,หนังสือแปลและนวนิยายขายดี,shopping,shopping,shopping,shopping,shopping,0.7147,0.0838,0.6309,True,wants,False,both_correct
d5cebaa3-b018-4f4a-991c-9bfdc70ea4f1,Eveandboy Mega Bangna,โคมไฟมินิมอลแต่งโต๊ะทำงาน,shopping,shopping,shopping,food,shopping,0.6398,0.1135,0.5262,True,wants,False,both_correct
4adf6949-4928-4bdd-b469-d89d8370bdb8,GrabFood - Bonchon Chicken,ชานมไข่มุก golden bubble x2,food,food,food,food,food,0.6367,0.1103,0.5264,True,impulse_delivery,False,both_correct
2d080e5a-c888-4acb-89bb-bceab4f78b91,AIA Life Insurance Post,ค่าเน็ตบ้านรายเดือน 3BB,bills,bills,bills,bills,bills,0.8475,0.0427,0.8048,True,routine,False,both_correct
e3fa82d3-26d1-4f1e-98ad-e97ca20e530a,Nok Air Ticket,เช่ารถขับเที่ยวกับเพื่อน,transport,other,transport,food,transport,0.5106,0.1658,0.3449,True,wants,False,ml_wins_baseline_wrong
1b7a5c57-f461-4f52-a877-e543774f5863,Ticketmelon Concerts,Spotify Individual Subscription,entertainment,entertainment,entertainment,entertainment,entertainment,0.4753,0.148,0.3273,True,wants,False,both_correct
4deb7df8-bd56-4c25-b2a7-d8b0d77713b7,Drive Car Rental Thailand,โอนเงิน,transport,other,other,entertainment,other,0.5115,0.1384,0.3731,True,wants,True,shared_error_both_wrong
d2451d2f-cff2-455b-b92a-006fb659352e,GrabFood - Bonchon Chicken,ไก่ทอดบอนชอนชุดปาร์ตี้ สั่งดึก,food,food,food,food,food,0.5579,0.1241,0.4338,True,impulse_delivery,False,both_correct
784faf87-3f3c-42e7-81d3-730b2d9abf25,Pop Mart Official Store,ชำระเงิน,shopping,other,shopping,shopping,shopping,0.4358,0.1697,0.2661,True,impulse_online,False,ml_wins_baseline_wrong
cbd4e109-0991-4f49-9cca-c95bfbf852e8,Nok Air Ticket,เช่ารถขับเที่ยวกับเพื่อน,transport,other,transport,food,transport,0.5106,0.1658,0.3449,True,wants,False,ml_wins_baseline_wrong
8319402c-87f6-472f-9fb2-04f5e91f883a,ร้านข้าวแกงป้าพร,ข้าวกล่องเซเว่นพร้อมน้ำดื่ม,food,food,food,food,food,0.6358,0.1119,0.5239,True,routine,False,both_correct
a562ca84-33d8-4f00-8d62-0ebc868b5e3e,Drive Car Rental Thailand,นั่ง Taxi Express ช่วงฝนตก,transport,transport,transport,transport,transport,0.5522,0.1434,0.4088,True,wants,False,both_correct
e5dba622-2f4e-4dbb-9256-f5e440913571,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,ข้าวราดแกง 2 อย่างไข่ต้ม,food,food,food,food,food,0.6608,0.0911,0.5696,True,routine,False,both_correct
39368fca-5b24-4329-a8fe-fbfa668ac135,Greyhound Cafe,สุกี้ชุดครอบครัวพร้อมเป็ดย่าง,food,food,food,food,food,0.737,0.0728,0.6642,True,wants,False,both_correct
d5c4399f-9979-43fa-b65d-1c38d6854f8f,Shopee Flash Sale Mall,ช้อปปิ้งออนไลน์ช่วงลดราคาเที่ยงคืน,shopping,shopping,shopping,shopping,shopping,0.5175,0.1599,0.3576,True,impulse_online,False,both_correct
935ba817-3216-4572-8c29-40b239286598,Watsons สาขา เซ็นทรัล,ซื้อยาสีฟัน แชมพู และสบู่เหลว,shopping,shopping,shopping,shopping,shopping,0.6265,0.1345,0.492,True,routine,False,both_correct
a27a0be4-1f74-4585-ad7a-dc1a34916fcb,วินมอเตอร์ไซค์ หน้า MRT,ค่ารถตู้ไปทำงานอนุสาวรีย์,transport,transport,transport,transport,transport,0.6891,0.0733,0.6158,True,routine,False,both_correct
345d0836-7a3c-453a-b6ec-e71023a7ffaf,Greyhound Cafe,สุกี้ชาบูเนื้อวากิวไม่อั้น,food,food,food,food,food,0.6885,0.0899,0.5986,True,wants,False,both_correct
44c69859-7a3c-4a4c-a123-9cef5a30f68c,AIA Life Insurance Post,ชำระบิลบัตรเครดิตรายเดือน,bills,bills,bills,bills,bills,0.7651,0.0554,0.7097,True,routine,False,both_correct
a4b4cb87-4ad8-4593-99a8-5f580c3759c4,ร้านข้าวแกงป้าพร,ข้าวมันไก่เนื้อน่องไม่หนัง,food,food,food,food,food,0.7258,0.0801,0.6457,True,routine,False,both_correct
63c45a1a-395f-45b8-aab1-06bf9e37fc54,ไปรษณีย์ไทย Kerry Express,ส่งพัสดุเอกสารด่วน,other,other,other,other,other,0.4791,0.2092,0.2699,True,routine,False,both_correct
d6351206-54f8-45ae-900c-6b55b84e366b,Lineman - ส้มตำแซ่บพรีเมียม,ชานมไข่มุก golden bubble x2,food,food,food,food,food,0.7656,0.0617,0.7039,True,impulse_delivery,False,both_correct
d6132d9f-8233-4a83-8501-f60ab61ebc4f,Greyhound Cafe,ไก่ทอด KFC บักเก็ตพิเศษ,food,food,food,food,food,0.7041,0.0713,0.6328,True,wants,False,both_correct
d71882d2-8571-4a3f-890f-2e516c1f8a07,Glow Nightclub Thonglor,xxx,entertainment,other,food,entertainment,food,0.2632,0.2247,0.0384,True,wants,True,shared_error_both_wrong
35eaf734-bbb0-4d84-8326-5f3b76bf6229,Disney+ Hotstar TH,ตั๋วชมภาพยนตร์รอบค่ำ,entertainment,entertainment,entertainment,entertainment,entertainment,0.8041,0.0542,0.75,True,wants,False,both_correct
27750818-30e6-4339-8643-59f1229e34ca,AIA Life Insurance Post,เบี้ยประกันสุขภาพรายเดือน,bills,bills,bills,bills,bills,0.4724,0.1203,0.352,True,routine,False,both_correct
6d32f2d1-029a-4fad-9b05-fa624cc1d93a,AIA Life Insurance Post,ชำระค่าน้ำประปานครหลวง,bills,bills,bills,bills,bills,0.6946,0.0888,0.6058,True,routine,False,both_correct
029da69c-4b6b-4f87-a8db-325a7822726d,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,เส้นเล็กน้ำตกหมูพิเศษ,food,food,food,food,food,0.6707,0.1083,0.5624,True,routine,False,both_correct
